"assoc_ID","rsID","risk_allele_dir","phecode","phecode_string","category_string","ancestry","cohort","cases","controls","odds_ratio","P","L95","U95","powered","rep","Power","CI_overlap","rOR","rL95","rU95","Study_accession","cat_LOG10_P","cat_OR","cat_L95","cat_U95","RAF","pub_count","first_pub_date"
213433,"rs12129787","alt","695.42","Systemic lupus erythematosus","dermatologic","EUR","UKBB",339,399659,1.21962707484084,0.0130987548535625,1.04257987709113,1.42673979650847,0,1,0.361284711003187,"overlap",1.21962707484084,1.04257987709113,1.42673979650847,"GCST007400",9,1.22,1.14,1.29,0.340099990367889,1,2017-07-17
37015,"rs17433710","ref","728.71","Contracture of palmar fascia [Dupuytren's disease]","musculoskeletal","EUR","UKBB",3480,377181,0.841975074654285,1.33048489519472e-06,0.785268430731569,0.902776679407125,1,1,0.97018814238358,"overlap",1.18768361451864,1.10769365537524,1.27344989415706,"GCST004858",9.69897000433602,1.230012,1.15,1.31,0.859600007534027,1,2017-09-07
8569,"rs1556867","alt","367.1","Myopia","sense organs","EUR","UKBB",1250,404787,1.17826778350403,0.00054308145666449,1.07366616311067,1.29306018699631,0,1,0.24332902131012,"overlap",1.17826778350403,1.07366616311067,1.29306018699631,"GCST003997",18.5228787452803,1.08,1.062,1.098,0.234799981117249,1,2016-05-16
287354,"rs4656461","ref","365","Glaucoma","sense organs","EUR","UKBB",4430,396051,0.761129069248902,6.48253095690262e-16,0.712365296386356,0.813230884483604,1,1,0.999999999999999,"overlap",1.31383761362159,1.2296630871748,1.40377416624973,"GCST001062",13.2218487496164,1.51,1.35,1.68,0.128600001335144,1,2011-05-01
195519,"rs4656461","ref","365.1","Open-angle glaucoma","sense organs","EUR","UKBB",1034,396051,0.67366800162751,9.57603572687025e-09,0.588635967582155,0.770983428486235,1,1,0.986107176838312,"overlap",1.48441071504674,1.2970447392928,1.69884284187991,"GCST002582",12.301029995664,1.38,1.3,1.46,0.128600001335144,1,2014-08-31
183867,"rs2056626","ref","709.3","Systemic sclerosis","dermatologic","EUR","UKBB",176,397694,0.84658830822636,0.121913896963516,0.68552433565801,1.04549426817594,0,0,0.154412342357809,"overlap",1.1812116825651,0.956485396849363,1.45873741891327,"GCST000650",8.52287874528034,1.16,1.11,1.23,0.598399996757507,1,2010-04-11
6614,"rs1723018","ref","495","Asthma","respiratory","EUR","UKBB",26170,373884,0.953138568325717,7.37414081343874e-07,0.93520053977268,0.971420665187833,1,1,0.987762704596792,"overlap",1.04916539234856,1.0294201429271,1.06928937428016,"GCST003987",8,1.058201,1.04,1.08,0.61489999294281,1,2016-05-16
82892,"rs7517810","alt","555.1","Regional enteritis","digestive","EUR","UKBB",1737,333378,1.03733336413768,0.359097307579161,0.95917446703624,1.12186108506217,1,0,0.96082183752448,"PGRM_greater",1.03733336413768,0.95917446703624,1.12186108506217,"GCST000879",14.698970004336,1.22,1.16,1.28,0.234000027179718,1,2010-11-21
196430,"rs9286879","alt","555.1","Regional enteritis","digestive","EUR","UKBB",1737,333378,1.04144413983292,0.308980535662076,0.963073451459414,1.12619229068016,0,0,0.508889446899574,"overlap",1.04144413983292,0.963073451459414,1.12619229068016,"GCST001729",21.2218487496164,1.125,1.083,1.167,0.236000001430511,1,2012-11-01
6698,"rs6691738","alt","495","Asthma","respiratory","EUR","UKBB",26170,373884,1.04290790513032,7.78777322048512e-05,1.02139608898953,1.064872785698,1,1,0.979018720188285,"overlap",1.04290790513032,1.02139608898953,1.064872785698,"GCST003987",7.52287874528034,1.060445,1.04,1.08,0.300700008869171,1,2016-05-16
42208,"rs2205960","alt","695.42","Systemic lupus erythematosus","dermatologic","EUR","UKBB",339,399659,1.03477212023878,0.707144538177438,0.865764167696508,1.23677253087566,0,0,0.32336447649444,"overlap",1.03477212023878,0.865764167696508,1.23677253087566,"GCST004867",8.22184874961636,1.22,1.15,1.3,0.214399993419647,1,2009-11-01
21231,"rs704840","alt","695.42","Systemic lupus erythematosus","dermatologic","EUR","UKBB",339,399659,0.970247842508487,0.72192576376461,0.821562633771909,1.14584188374094,0,0,0.454859273406117,"PGRM_greater",0.970247842508487,0.821562633771909,1.14584188374094,"GCST003155",18.5228787452803,1.22,1.17,1.27,0.285000026226044,1,2015-10-26
99883,"rs2105325","alt","714.1","Rheumatoid arthritis","musculoskeletal","EUR","UKBB",4381,363561,1.06102983525541,0.0176525309856608,1.01035993126653,1.11424085265427,1,1,0.850261571630622,"overlap",1.06102983525541,1.01035993126653,1.11424085265427,"GCST002318",10.5228787452803,1.12,1.08,1.15,0.755300000309944,1,2013-12-25
99844,"rs2301888","ref","714.1","Rheumatoid arthritis","musculoskeletal","EUR","UKBB",4381,363561,0.969608233097063,0.180619153306734,0.926774446215462,1.01442171774235,1,0,0.832268757444026,"overlap",1.03134437793073,0.985783311328892,1.07901119207975,"GCST002318",8.22184874961636,1.11,1.07,1.14,0.658599972724915,1,2013-12-25
206495,"rs4650963","alt","295.1","Schizophrenia","psychiatric","EUR","UKBB",574,363984,0.982373992550344,0.842824945471039,0.824012907424863,1.1711693500715,0,0,0.0708458377906297,"overlap",0.982373992550344,0.824012907424863,1.1711693500715,"GCST006803",8,1.056,1.04,1.07,0.117900013923645,1,2018-02-26
21232,"rs17849501","alt","695.42","Systemic lupus erythematosus","dermatologic","EUR","UKBB",339,399659,1.86062991136668,0.00043413919841047,1.31655983537244,2.62953765872177,1,1,0.992358071902364,"overlap",1.86062991136668,1.31655983537244,2.62953765872177,"GCST003155",87.5228787452803,2.1,1.95,2.26,0.0475999712944031,1,2015-10-26
204269,"rs10911628","alt","695.42","Systemic lupus erythematosus","dermatologic","EUR","UKBB",339,399659,0.811798591812062,0.199491572742276,0.590357882467347,1.11630076135131,1,0,0.983911966950733,"PGRM_greater",0.811798591812062,0.590357882467347,1.11630076135131,"GCST002463",12.698970004336,1.954,1.77,2.16,0.0618000030517578,1,2014-05-29
2048,"rs2992756","ref","174.11","Malignant neoplasm of female breast","neoplasms","EUR","UKBB",11834,200472,0.978163133373832,0.108341714500569,0.952153035240051,1.00488375300982,1,0,0.834305325190693,"overlap",1.02232436071358,0.995139982117144,1.05025133879648,"GCST004988",14.698970004336,1.06,1.04,1.08,0.489399999380112,1,2017-10-23
251992,"rs10798069","ref","555.1","Regional enteritis","digestive","EUR","UKBB",1737,333378,0.960977292983793,0.250554251982452,0.897893328700433,1.02849339460741,0,0,0.290728561425848,"overlap",1.04060731434667,0.972295986773653,1.11371804203886,"GCST003044",8.39794000867204,1.072923,1.05,1.1,0.518700003623962,1,2015-07-20
284872,"rs10801047","ref","555.1","Regional enteritis","digestive","EUR","UKBB",1737,333378,0.827954084032211,0.00377956099838554,0.728640300600433,0.940804351201447,1,1,0.914594267980809,"overlap",1.20779644582452,1.06292025406022,1.37241928448914,"GCST000039",7.52287874528034,1.47,1.22,1.76,0.0823699980974197,1,2007-06-06
278029,"rs2816316","alt","557.1","Celiac disease","digestive","EUR","UKBB",1846,333378,1.24404306722217,7.91058602180349e-07,1.14074826853054,1.35669121382682,1,1,0.970685406168618,"overlap",1.24404306722217,1.14074826853054,1.35669121382682,"GCST000612",16.698970004336,1.25,1.19,1.32,0.818499997258186,2,2008-03-02
80211,"rs1323292","alt","335","Multiple sclerosis","neurological","EUR","UKBB",1340,393432,1.21043480202288,0.000165415500687117,1.09593037871867,1.33690281645555,0,1,0.446295942833542,"overlap",1.21043480202288,1.09593037871867,1.33690281645555,"GCST001198",7.69897000433602,1.12,1.1,1.14,0.8192999958992,1,2011-08-11
6668,"rs12138950","ref","244","Hypothyroidism","endocrine","EUR","UKBB",14783,389743,0.949040627592573,0.00249724656735036,0.917403535828846,0.98176873932317,1,1,0.985992088520392,"overlap",1.0536956700544,1.01856981175567,1.09003286007235,"GCST003988",8.09691001300806,1.10742,1.07,1.15,0.837104022502899,1,2016-05-16
81382,"rs1329424","ref","362.29","Macular degeneration (senile) of retina NOS","sense organs","EUR","UKBB",2181,395155,0.819896924565048,2.68258724026123e-10,0.77089843891279,0.872009765461818,1,1,0.999999999999616,"PGRM_greater",1.2196655092108,1.14677614816664,1.29718773514487,"GCST001814",30.698970004336,1.41,1.33,1.49,0.383500009775162,2,2010-04-12
278965,"rs10801555","ref","362.29","Macular degeneration (senile) of retina NOS","sense organs","EUR","UKBB",2181,395155,0.818665983935094,1.95107128641406e-10,0.769750466055687,0.870689947986246,1,1,1,"PGRM_greater",1.22149939001165,1.14851446523854,1.29912230534155,"GCST001571",46.698970004336,2.33,2.08,2.63,0.384299993515015,1,2012-06-13
284208,"rs1831282","ref","362.29","Macular degeneration (senile) of retina NOS","sense organs","EUR","UKBB",2181,395155,0.828605050644381,1.20336685498438e-09,0.779874146636804,0.88038093442932,1,1,1,"PGRM_greater",1.20684757982386,1.13587194008037,1.28225817500489,"GCST001986",31,2.38,2.08,2.78,0.424600005149841,1,2013-05-01
83111,"rs10737680","ref","362.29","Macular degeneration (senile) of retina NOS","sense organs","EUR","UKBB",2181,395155,0.85909252205758,1.05371448582631e-06,0.808267310029803,0.913113709161441,1,1,1,"PGRM_greater",1.16401897854371,1.09515385648777,1.23721445565221,"GCST001884",434,2.43,2.39,2.47,0.593500018119812,2,2010-04-12
273920,"rs380390","ref","362.29","Macular degeneration (senile) of retina NOS","sense organs","EUR","UKBB",2181,395155,0.831985958486533,2.60185670530816e-09,0.783110496054895,0.883911834416573,1,1,1,"PGRM_greater",1.20194336190373,1.13133455290827,1.27695900519497,"GCST000001",7.39794000867204,4.6,2,11,0.422300010919571,1,2005-03-10
21847,"rs2488389","alt","555","Inflammatory bowel disease","digestive","EUR","UKBB",4460,333378,1.09321941863136,0.000735441843479899,1.03809036709512,1.1512761655009,1,1,0.815853399160486,"overlap",1.09321941863136,1.03809036709512,1.1512761655009,"GCST001725",12.0969100130081,1.115,1.077,1.153,0.215099990367889,1,2012-11-01
252256,"rs2488389","alt","555.1","Regional enteritis","digestive","EUR","UKBB",1737,333378,1.1505770651634,0.000780266178104311,1.06017703863682,1.24868539369821,0,1,0.546972995423653,"overlap",1.1505770651634,1.06017703863682,1.24868539369821,"GCST003044",14.0457574905607,1.119166,1.09,1.15,0.215099990367889,1,2015-07-20
21782,"rs6426833","alt","555.2","Ulcerative colitis","digestive","EUR","UKBB",3182,333378,1.20117430291109,8.5053407440638e-13,1.14233205601851,1.26304755116719,1,1,0.999999996367555,"overlap",1.20117430291109,1.14233205601851,1.26304755116719,"GCST001728",67.698970004336,1.265,1.221,1.31,0.530200004577637,2,2011-02-06
244288,"rs7555082","alt","555","Inflammatory bowel disease","digestive","EUR","UKBB",4460,333378,1.08426119881216,0.0163138163954157,1.01499274498842,1.15825689696234,0,1,0.518234628513928,"overlap",1.08426119881216,1.01499274498842,1.15825689696234,"GCST003043",8.52287874528034,1.100688,1.07,1.13,0.111599981784821,1,2015-07-20
250873,"rs7555082","alt","555.1","Regional enteritis","digestive","EUR","UKBB",1737,333378,1.0839515396797,0.129932957186739,0.976557052997261,1.2031564738259,0,0,0.3601875078776,"overlap",1.0839515396797,0.976557052997261,1.2031564738259,"GCST003044",10,1.131753,1.09,1.17,0.111599981784821,1,2015-07-20
200936,"rs10919791","ref","157","Pancreatic cancer","neoplasms","EUR","UKBB",659,391483,0.833672434516516,0.0069459063123966,0.730519483836818,0.95139109010807,0,1,0.691715724808894,"overlap",1.19951189291744,1.05109245860859,1.36888888267267,"GCST002553",11,1.27,1.18,1.33,0.755699992179871,1,2014-08-03
85809,"rs2816938","alt","157","Pancreatic cancer","neoplasms","EUR","UKBB",659,391483,1.07383022289138,0.285893217599387,0.9421465143412,1.22391934804457,0,0,0.676991264444386,"overlap",1.07383022289138,0.9421465143412,1.22391934804457,"GCST005434",14.5228787452803,1.21,1.17,1.26,0.231599986553192,2,2016-08-01
85815,"rs3790844","ref","157","Pancreatic cancer","neoplasms","EUR","UKBB",659,391483,0.845486798547486,0.0107609387750338,0.743168367361653,0.961892295087697,0,1,0.616722733702532,"overlap",1.18275057838628,1.03961743441227,1.34559010302085,"GCST005434",15.0969100130081,1.234568,1.16,1.32,0.741900026798248,1,2018-02-08
21783,"rs2816958","alt","555.2","Ulcerative colitis","digestive","EUR","UKBB",3182,333378,1.25170881983348,4.28960393238984e-08,1.15510185250379,1.35639551287428,1,1,0.950793102632703,"overlap",1.25170881983348,1.15510185250379,1.35639551287428,"GCST001728",16.698970004336,1.23,1.161,1.302,0.883199997246265,1,2012-11-01
8574,"rs2808510","alt","367.1","Myopia","sense organs","EUR","UKBB",1250,404787,1.09653732747601,0.0263935127860867,1.01086544460778,1.18946999025647,0,1,0.209768867439994,"overlap",1.09653732747601,1.01086544460778,1.18946999025647,"GCST003997",16.5228787452803,1.065,1.049,1.081,0.394299983978271,1,2016-05-16
21848,"rs7554511","ref","555","Inflammatory bowel disease","digestive","EUR","UKBB",4460,333378,0.892389742859227,1.75063707230924e-06,0.85168892795567,0.935035582852861,1,1,0.997690887075877,"overlap",1.12058661364259,1.06947801595842,1.17413760726035,"GCST001725",32,1.164,1.128,1.202,0.74099999666214,1,2012-11-01
251965,"rs7554511","ref","555.1","Regional enteritis","digestive","EUR","UKBB",1737,333378,0.906732818485024,0.00920372889978417,0.842324352207226,0.976066288435561,1,1,0.85860252256004,"overlap",1.10286071002791,1.02452058005486,1.1871911305658,"GCST003044",26.698970004336,1.161618,1.13,1.19,0.74099999666214,1,2015-07-20
82330,"rs7554511","ref","555.2","Ulcerative colitis","digestive","EUR","UKBB",3182,333378,0.880550614585285,5.81493110313433e-06,0.833425886643798,0.930339934566866,1,1,0.992576877682126,"overlap",1.13565306006966,1.07487592743782,1.19986673803353,"GCST000964",12.698970004336,1.19,1.14,1.25,0.74099999666214,1,2011-02-06
80129,"rs7522462","ref","335","Multiple sclerosis","neurological","EUR","UKBB",1340,393432,0.906381525824939,0.0215569408908441,0.833493697052579,0.985643290719355,0,1,0.548939223557441,"overlap",1.10328815350672,1.01456582661884,1.19976912067389,"GCST001198",8.69897000433602,1.11,1.1,1.13,0.74260002374649,1,2011-08-11
278035,"rs296547","alt","557.1","Celiac disease","digestive","EUR","UKBB",1846,333378,1.08372904473497,0.0210744747768382,1.0121571656969,1.16036193014896,0,1,0.69235176603445,"overlap",1.08372904473497,1.0121571656969,1.16036193014896,"GCST000612",8.39794000867204,1.12,1.09,1.16,0.628100007772446,1,2010-02-28
20153,"rs35383942","alt","174.11","Malignant neoplasm of female breast","neoplasms","EUR","UKBB",11834,200472,1.122629543289,3.90902230028522e-05,1.06241863968735,1.18625280504882,0,1,0.765881945278322,"overlap",1.122629543289,1.06241863968735,1.18625280504882,"GCST004988",12.397940008672,1.12,1.08,1.17,0.055400013923645,1,2017-10-23
6612,"rs6683383","ref","495","Asthma","respiratory","EUR","UKBB",26170,373884,0.956205312862633,1.00610279493939e-05,0.937386482077791,0.975401947679087,1,1,0.984076464177572,"overlap",1.04580050596692,1.02521837523438,1.06679584047705,"GCST003987",8,1.062,1.04,1.084,0.655799984931946,1,2016-05-16
78886,"rs4245739","alt","185","Cancer of prostate","neoplasms","EUR","UKBB",5988,169004,1.10862278709648,1.86259801222212e-06,1.06260910610731,1.15662897767925,1,1,0.941053249822645,"overlap",1.10862278709648,1.06260910610731,1.15662897767925,"GCST006085",23.5228787452803,1.1,1.08,1.12,0.7533999979496,3,2013-04-01
42315,"rs823118","alt","332","Parkinson's disease","neurological","EUR","UKBB",1129,393432,1.04599664417149,0.291175030004238,0.962199983131148,1.13709104011582,0,0,0.59305192998887,"overlap",1.04599664417149,0.962199983131148,1.13709104011582,"GCST004902",23,1.123596,1.1,1.15,0.5591000020504,3,2014-07-27
189752,"rs3024505","ref","250.1","Type 1 diabetes","endocrine","EUR","UKBB",2761,387082,0.926019307252938,0.0420452896489989,0.859883882087278,0.997241343009815,0,1,0.6807438480223,"overlap",1.07989109100385,1.00276628823055,1.16294771983934,"GCST000392",8.69897000433602,1.19,1.1,1.3,0.849500000476837,1,2009-05-10
21849,"rs3024505","alt","555","Inflammatory bowel disease","digestive","EUR","UKBB",4460,333378,1.199388267629,1.63445576960164e-09,1.1305681559011,1.2723976073601,1,1,0.999331202608325,"overlap",1.199388267629,1.1305681559011,1.2723976073601,"GCST001725",41.1549019599857,1.208,1.163,1.254,0.150499999523163,1,2012-11-01
252242,"rs3024505","alt","555.1","Regional enteritis","digestive","EUR","UKBB",1737,333378,1.27648315606879,3.20131602149666e-07,1.16241512946657,1.40174470068628,1,1,0.845606580503715,"overlap",1.27648315606879,1.16241512946657,1.40174470068628,"GCST003044",24.397940008672,1.17976,1.15,1.21,0.150499999523163,2,2010-11-21
304314,"rs3024505","alt","555.2","Ulcerative colitis","digestive","EUR","UKBB",3182,333378,1.15335521918916,5.52453779045434e-05,1.07607863386608,1.23618127873398,1,1,0.999940215330858,"overlap",1.15335521918916,1.07607863386608,1.23618127873398,"GCST003045",42.301029995664,1.252069,1.22,1.28,0.150499999523163,3,2008-10-05
21233,"rs3024505","alt","695.42","Systemic lupus erythematosus","dermatologic","EUR","UKBB",339,399659,1.26700105988861,0.0265819753224379,1.02787150240109,1.56176300443093,0,1,0.163906854735575,"overlap",1.26700105988861,1.02787150240109,1.56176300443093,"GCST003155",8.30102999566398,1.17,1.11,1.24,0.150499999523163,2,2009-11-01
79423,"rs3024493","alt","555.2","Ulcerative colitis","digestive","EUR","UKBB",3182,333378,1.15084196196805,7.1914701019652e-05,1.07371993440205,1.23350342951773,1,1,0.999939091585234,"overlap",1.15084196196805,1.07371993440205,1.23350342951773,"GCST000623",12,1.35,1.22,1.5,0.150200009346008,1,2010-03-14
213432,"rs3122605","ref","695.42","Systemic lupus erythematosus","dermatologic","EUR","UKBB",339,399659,0.794653901493214,0.0384415527743284,0.639242809943291,0.987848143672365,0,1,0.276137056401622,"overlap",1.25840947627757,1.01230134044941,1.56435079823379,"GCST007400",11,1.23,1.16,1.3,0.141200006008148,1,2017-07-17
38217,"rs6656401","ref","290.11","Alzheimer's disease","neurological","EUR","UKBB",430,400600,0.760956532402036,0.00233261603279699,0.638226670973248,0.907287129386672,0,1,0.22923401144815,"overlap",1.31413550895397,1.10218691262159,1.56684144596319,"GCST009021",13.698970004336,1.15,1.11,1.19,0.19650000333786,1,2019-08-13
179467,"rs3818361","ref","290.11","Alzheimer's disease","neurological","EUR","UKBB",430,400600,0.73495685435876,0.000550585440795438,0.617148778348555,0.875253418169855,0,1,0.303624942979032,"overlap",1.36062408843372,1.14252624353183,1.62035482380104,"GCST001025",13.397940008672,1.18,1.13,1.24,0.20270000398159,2,2011-04-03
102032,"rs59043219","alt","555","Inflammatory bowel disease","digestive","EUR","UKBB",4460,333378,1.00945557715133,0.67416621545008,0.966125140507,1.05472937150479,0,0,0.590493119028296,"overlap",1.00945557715133,0.966125140507,1.05472937150479,"GCST004131",8,1.08,1.05,1.1,0.369400024414062,1,2017-01-09
296648,"rs7527939","ref","295.1","Schizophrenia","psychiatric","EUR","UKBB",574,363984,1.12656615586682,0.136692586176244,0.962925487175015,1.31801610866894,1,0,0.999999886959489,"PGRM_greater",0.887653152717482,0.75871606835663,1.03850195401282,"GCST001733",8.22184874961636,2.63,1.89,3.66,0.815199971199036,1,2012-11-07
387,"rs2075423","ref","250.2","Type 2 diabetes","endocrine","EUR","UKBB",18110,387082,0.938114776982251,1.82373057205973e-07,0.915865321941735,0.960904746264043,1,1,0.991991846552619,"overlap",1.06596764546959,1.04068587847855,1.09186359177776,"GCST005047",8.09691001300806,1.07,1.05,1.1,0.62830001115799,1,2012-09-01
30411,"rs1795061","ref","442.11","Abdominal aortic aneurysm","circulatory system","EUR","UKBB",929,398705,0.940319374805432,0.23051729581048,0.850334445505911,1.03982677793138,0,0,0.400168686853408,"overlap",1.06346846273046,0.961698641757802,1.17600786994468,"GCST003877",10.0457574905607,1.131,1.09,1.174,0.313899993896484,1,2016-11-29
2063,"rs11117758","ref","174.11","Malignant neoplasm of female breast","neoplasms","EUR","UKBB",11834,200472,0.97776196333875,0.186328811481831,0.94568714117893,1.01092466559314,0,0,0.434465657967488,"overlap",1.0227438144406,0.989193392974802,1.05743216382678,"GCST004988",8.39794000867204,1.052632,1.03,1.08,0.787699997425079,1,2017-10-23
280669,"rs2235529","alt","615","Endometriosis","genitourinary","EUR","UKBB",4027,210936,1.14080418455981,2.80134322035128e-05,1.0726122457971,1.21333146494336,1,1,0.999937242630112,"overlap",1.14080418455981,1.0726122457971,1.21333146494336,"GCST001894",8.52287874528034,1.3,1.19,1.41,0.158100008964539,1,2013-03-05
17808,"rs12037376","alt","615","Endometriosis","genitourinary","EUR","UKBB",4027,210936,1.12759024269345,0.000130458656379957,1.06030828111486,1.19914158746416,1,1,0.874350116880905,"overlap",1.12759024269345,1.06030828111486,1.19914158746416,"GCST004549",12,1.14,1.1,1.19,0.1560999751091,1,2017-05-24
82813,"rs6691170","alt","153","Colorectal cancer","neoplasms","EUR","UKBB",4585,380934,1.099654879586,1.82514154580849e-05,1.05289857356504,1.14848750350464,0,1,0.268755306172629,"overlap",1.099654879586,1.05289857356504,1.14848750350464,"GCST000843",9,1.06,1.03,1.09,0.369099974632263,1,2010-10-24
82809,"rs6687758","alt","153","Colorectal cancer","neoplasms","EUR","UKBB",4585,380934,1.12817935599396,7.97808652279359e-06,1.0700145794456,1.18950590369565,0,1,0.612954657279125,"overlap",1.12817935599396,1.0700145794456,1.18950590369565,"GCST000843",8.69897000433602,1.09,1.06,1.12,0.208700001239777,2,2010-10-24
222391,"rs72647484","ref","153","Colorectal cancer","neoplasms","EUR","UKBB",4585,380934,0.874395560910265,0.0002790991739314,0.81333185802393,0.940043832534939,0,1,0.658932816000571,"overlap",1.14364716005532,1.06378018278508,1.22951042693643,"GCST007992",9.69897000433602,1.13,1.09,1.17,0.90039998292923,2,2015-05-20
82635,"rs17465637","alt","411.4","Coronary atherosclerosis","circulatory system","EUR","UKBB",20453,374656,1.09568269951562,4.6070748155179e-14,1.06997199485978,1.12201121504602,1,1,0.99999998230461,"overlap",1.09568269951562,1.06997199485978,1.12201121504602,"GCST000998",8,1.14,1.09,1.2,0.726799994707108,1,2011-03-06
82319,"rs7524102","ref","555.2","Ulcerative colitis","digestive","EUR","UKBB",3182,333378,0.864502279895189,1.48116484666453e-05,0.809380404216723,0.923378164396308,0,1,0.27964458199075,"overlap",1.15673494825397,1.08297990851212,1.23551298597073,"GCST000964",12.698970004336,1.1,1.05,1.16,0.842499971389771,1,2011-02-06
37014,"rs7524102","alt","728.71","Contracture of palmar fascia [Dupuytren's disease]","musculoskeletal","EUR","UKBB",3480,377181,1.25518293286688,4.96764811413164e-12,1.17677893894915,1.33881066597537,1,1,0.999999843255084,"overlap",1.25518293286688,1.17677893894915,1.33881066597537,"GCST004858",14.5228787452803,1.351,1.254,1.456,0.157500028610229,2,2011-07-06
21841,"rs12568930","ref","555","Inflammatory bowel disease","digestive","EUR","UKBB",4460,333378,0.902438373839001,0.000332759825952264,0.853230120851681,0.954484609338761,0,1,0.417997019810732,"overlap",1.10810890692288,1.04768582983519,1.17201675791967,"GCST001725",17,1.095,1.054,1.138,0.842599987983704,1,2012-11-01
42340,"rs4653767","ref","332","Parkinson's disease","neurological","EUR","UKBB",1129,393432,0.957860247262952,0.363340819683478,0.872943900472451,1.05103690258914,0,0,0.222803646323411,"overlap",1.04399363357803,0.951441379019698,1.14554898597583,"GCST004902",10.698970004336,1.086957,1.06,1.11,0.730000019073486,1,2017-09-11
9662,"rs41271473","ref","204.12","Lymphoid leukemia, chronic","neoplasms","EUR","UKBB",503,402714,1.07358917171578,0.368107325088417,0.919774483115344,1.25312642477476,0,0,0.331106609673604,"PGRM_greater",0.931454998192487,0.798004080218596,1.08722302951146,"GCST004146",10,1.19,1.13,1.26,0.786300003528595,1,2017-02-06
42316,"rs10797576","alt","332","Parkinson's disease","neurological","EUR","UKBB",1129,393432,1.25765501624742,0.000444498035366436,1.10662363296556,1.42929907944728,0,1,0.275448496317014,"overlap",1.25765501624742,1.10662363296556,1.42929907944728,"GCST004902",12.0969100130081,1.12,1.09,1.15,0.126600027084351,2,2014-07-27
9725,"rs12129938","ref","193","Thyroid cancer","neoplasms","EUR","UKBB",345,405668,1.08850724873517,0.35671687322898,0.908874954516528,1.30364251392458,0,0,0.474255058266761,"PGRM_greater",0.918689334556095,0.767081457775975,1.10026136712277,"GCST004144",10.397940008672,1.32,1.2,1.43,0.775300025939941,1,2017-02-14
21234,"rs9782955","alt","695.42","Systemic lupus erythematosus","dermatologic","EUR","UKBB",339,399659,0.996300287668063,0.966687642250698,0.837225649917225,1.18559944180593,0,0,0.198992777795629,"overlap",0.996300287668063,0.837225649917225,1.18559944180593,"GCST003155",9,1.16,1.11,1.22,0.763999998569489,1,2015-10-26
5585,"rs34676223","ref","204.12","Lymphoid leukemia, chronic","neoplasms","EUR","UKBB",503,402714,0.945818712494357,0.422863901619429,0.825363813226414,1.08385299012265,0,0,0.441482361479435,"overlap",1.05728506614418,0.922634350888155,1.21158691958025,"GCST004146",12.301029995664,1.19,1.14,1.25,0.711199998855591,1,2017-02-06
16536,"rs72755295","alt","174.11","Malignant neoplasm of female breast","neoplasms","EUR","UKBB",11834,200472,1.07504989445495,0.0608722606351671,0.996701491248365,1.15955708475969,0,0,0.622642864276842,"overlap",1.07504989445495,0.996701491248365,1.15955708475969,"GCST004988",13.698970004336,1.15,1.09,1.2,0.0306000113487244,2,2015-04-01
304476,"rs1538774","alt","295.1","Schizophrenia","psychiatric","EUR","UKBB",574,363984,0.973074668440886,0.689184948182585,0.851249322268919,1.11233487721029,0,0,0.133652260484779,"overlap",0.973074668440886,0.851249322268919,1.11233487721029,"GCST002149",7.52287874528034,1.09,1.06,1.12,0.742000013589859,1,2013-08-25
207116,"rs10803138","alt","295.1","Schizophrenia","psychiatric","EUR","UKBB",574,363984,0.970728897684972,0.663086934116845,0.849282248832242,1.10954231540381,0,0,0.108304989526963,"overlap",0.970728897684972,0.849282248832242,1.10954231540381,"GCST007201",8,1.075,1.05,1.1,0.742300003767014,1,2018-10-03
205633,"rs14403","ref","295.1","Schizophrenia","psychiatric","EUR","UKBB",574,363984,0.96240094422473,0.590520185676023,0.837007473336529,1.10657981792267,0,0,0.100782812474032,"overlap",1.03906797473641,0.903685377054184,1.19473246279838,"GCST006803",9.69897000433602,1.077,1.05,1.1,0.78710001707077,2,2013-08-25
205614,"rs4648845","alt","295.1","Schizophrenia","psychiatric","EUR","UKBB",574,363984,1.20697240898651,0.00165895302293737,1.07346549045971,1.35708358489554,0,1,0.1622116877005,"overlap",1.20697240898651,1.07346549045971,1.35708358489554,"GCST006803",11.1549019599857,1.079914,1.06,1.1,0.499000012874603,1,2018-02-26
204732,"rs1780813","ref","695.42","Systemic lupus erythematosus","dermatologic","EUR","UKBB",339,399659,1.02577980120756,0.940593507367235,0.525202864984515,2.00346241560668,0,0,0.102848441596017,"overlap",0.974868094324714,0.499135892048758,1.90402617097202,"GCST005831",7.39794000867204,1.818182,1.27,3.23,0.98580002784729,1,2018-05-30
278031,"rs10903122","alt","557.1","Celiac disease","digestive","EUR","UKBB",1846,333378,1.04499398993522,0.1894586383433,0.978506281130946,1.11599941672178,0,0,0.727385412779282,"overlap",1.04499398993522,0.978506281130946,1.11599941672178,"GCST000612",9.69897000433602,1.12,1.09,1.18,0.504000008106232,1,2010-02-28
196461,"rs10797432","ref","555.2","Ulcerative colitis","digestive","EUR","UKBB",3182,333378,0.967445623245747,0.195783060207859,0.920130936674294,1.01719331090012,0,0,0.346845258791085,"overlap",1.03364982586312,0.983097302434183,1.08680184541385,"GCST001728",11.5228787452803,1.078,1.041,1.116,0.530399978160858,1,2012-11-01
